chr4	HAVANA	gene	60608713	60611702	.	-	.	gene_id "ENSG00000307049.1"; gene_type "lncRNA"; gene_name "ENSG00000307049"; level 2;
chr4	HAVANA	gene	60750575	60796103	.	+	.	gene_id "ENSG00000249066.2"; gene_type "lncRNA"; gene_name "LINC02496"; level 2; hgnc_id "HGNC:53480"; tag "overlapping_locus"; havana_gene "OTTHUMG00000161732.4";
chr4	HAVANA	gene	60784115	60784696	.	+	.	gene_id "ENSG00000248237.2"; gene_type "processed_pseudogene"; gene_name "ENSG00000248237"; level 1; tag "pseudo_consens"; tag "overlapping_locus"; havana_gene "OTTHUMG00000160658.2";
chr4	HAVANA	gene	60873689	60915165	.	+	.	gene_id "ENSG00000298540.1"; gene_type "lncRNA"; gene_name "ENSG00000298540"; level 2;
chr4	ENSEMBL	gene	60922619	60922684	.	+	.	gene_id "ENSG00000265829.1"; gene_type "miRNA"; gene_name "MIR548AG1"; level 3; hgnc_id "HGNC:41625";
chr4	HAVANA	gene	61143656	61153962	.	+	.	gene_id "ENSG00000240152.2"; gene_type "lncRNA"; gene_name "LINC02271"; level 2; hgnc_id "HGNC:53186"; havana_gene "OTTHUMG00000160657.1";
chr4	HAVANA	gene	61200326	62078335	.	+	.	gene_id "ENSG00000150471.17"; gene_type "protein_coding"; gene_name "ADGRL3"; level 2; hgnc_id "HGNC:20974"; tag "ncRNA_host"; tag "overlapping_locus"; havana_gene "OTTHUMG00000160690.2";
chr4	HAVANA	gene	61211652	61212203	.	+	.	gene_id "ENSG00000241261.1"; gene_type "processed_pseudogene"; gene_name "RPL17P19"; level 1; hgnc_id "HGNC:36919"; tag "pseudo_consens"; tag "overlapping_locus"; havana_gene "OTTHUMG00000157483.1";
chr4	HAVANA	gene	61420246	61428221	.	-	.	gene_id "ENSG00000205682.2"; gene_type "lncRNA"; gene_name "ENSG00000205682"; level 2; havana_gene "OTTHUMG00000160689.1";
chr4	HAVANA	gene	61749388	61769740	.	-	.	gene_id "ENSG00000289308.3"; gene_type "lncRNA"; gene_name "ENSG00000289308"; level 2;
chr4	HAVANA	gene	61775449	61775850	.	-	.	gene_id "ENSG00000226439.3"; gene_type "processed_pseudogene"; gene_name "ENSG00000226439"; level 1; tag "pseudo_consens"; havana_gene "OTTHUMG00000157484.1";
chr4	ENSEMBL	gene	61906313	61906408	.	+	.	gene_id "ENSG00000202169.1"; gene_type "misc_RNA"; gene_name "Y_RNA"; level 3;
chr4	HAVANA	gene	62051272	62165554	.	-	.	gene_id "ENSG00000248692.6"; gene_type "lncRNA"; gene_name "ADGRL3-AS1"; level 2; hgnc_id "HGNC:50604"; tag "overlapping_locus"; havana_gene "OTTHUMG00000160691.1";
chr4	HAVANA	gene	62105660	62106049	.	-	.	gene_id "ENSG00000225405.3"; gene_type "processed_pseudogene"; gene_name "RPS15AP17"; level 1; hgnc_id "HGNC:36888"; tag "pseudo_consens"; tag "overlapping_locus"; havana_gene "OTTHUMG00000157485.1";
chr4	HAVANA	gene	62133724	62221384	.	+	.	gene_id "ENSG00000288659.4"; gene_type "lncRNA"; gene_name "ENSG00000288659"; level 2;
chr4	HAVANA	gene	62248294	62248770	.	+	.	gene_id "ENSG00000241344.1"; gene_type "processed_pseudogene"; gene_name "RPL21P47"; level 1; hgnc_id "HGNC:36711"; tag "pseudo_consens"; havana_gene "OTTHUMG00000157487.1";
chr4	HAVANA	gene	62291562	62292337	.	+	.	gene_id "ENSG00000250249.2"; gene_type "processed_pseudogene"; gene_name "ENSG00000250249"; level 1; tag "pseudo_consens"; havana_gene "OTTHUMG00000160688.2";
chr4	HAVANA	gene	62365243	62366765	.	+	.	gene_id "ENSG00000305991.1"; gene_type "lncRNA"; gene_name "ENSG00000305991"; level 2;
chr4	HAVANA	gene	62428138	62454717	.	-	.	gene_id "ENSG00000306758.1"; gene_type "lncRNA"; gene_name "ENSG00000306758"; level 2;
chr4	HAVANA	gene	62454245	62454403	.	-	.	gene_id "ENSG00000288567.1"; gene_type "unitary_pseudogene"; gene_name "ENSG00000288567"; level 2; havana_gene "OTTHUMG00000195959.1";
chr4	HAVANA	gene	62489495	62490218	.	-	.	gene_id "ENSG00000248847.2"; gene_type "processed_pseudogene"; gene_name "ENSG00000248847"; level 1; tag "pseudo_consens"; havana_gene "OTTHUMG00000160669.2";
chr4	HAVANA	gene	62510469	62510771	.	+	.	gene_id "ENSG00000248336.1"; gene_type "processed_pseudogene"; gene_name "HMGN1P11"; level 1; hgnc_id "HGNC:39355"; tag "pseudo_consens"; havana_gene "OTTHUMG00000162341.1";
chr4	HAVANA	gene	62768486	62790387	.	+	.	gene_id "ENSG00000297853.1"; gene_type "lncRNA"; gene_name "ENSG00000297853"; level 2;
chr4	HAVANA	gene	62814914	62816717	.	-	.	gene_id "ENSG00000306448.1"; gene_type "lncRNA"; gene_name "ENSG00000306448"; level 2;
chr4	HAVANA	gene	62816826	62818794	.	+	.	gene_id "ENSG00000180673.9"; gene_type "processed_pseudogene"; gene_name "EXOC5P1"; level 1; hgnc_id "HGNC:43870"; tag "pseudo_consens"; havana_gene "OTTHUMG00000160716.2";
chr4	HAVANA	gene	62847489	62934176	.	-	.	gene_id "ENSG00000310353.1"; gene_type "lncRNA"; gene_name "ENSG00000310353"; level 2;
chr4	HAVANA	gene	62930357	62950377	.	+	.	gene_id "ENSG00000310369.1"; gene_type "lncRNA"; gene_name "ENSG00000310369"; level 2;
chr4	HAVANA	gene	63128311	63143881	.	+	.	gene_id "ENSG00000251055.2"; gene_type "lncRNA"; gene_name "ENSG00000251055"; level 2; havana_gene "OTTHUMG00000162339.2";
chr4	HAVANA	gene	63226492	63230817	.	+	.	gene_id "ENSG00000293935.1"; gene_type "lncRNA"; gene_name "ENSG00000293935"; level 2;
chr4	HAVANA	gene	63350114	63351472	.	+	.	gene_id "ENSG00000231442.3"; gene_type "processed_pseudogene"; gene_name "LARP1BP1"; level 1; hgnc_id "HGNC:37097"; tag "pseudo_consens"; havana_gene "OTTHUMG00000160671.3";
chr4	HAVANA	gene	63451379	63529761	.	-	.	gene_id "ENSG00000250775.3"; gene_type "lncRNA"; gene_name "ENSG00000250775"; level 2; havana_gene "OTTHUMG00000161737.2";
chr4	HAVANA	gene	63761574	63872918	.	+	.	gene_id "ENSG00000310383.1"; gene_type "lncRNA"; gene_name "ENSG00000310383"; level 2;
chr4	HAVANA	gene	64275257	64409468	.	-	.	gene_id "ENSG00000205678.8"; gene_type "protein_coding"; gene_name "TECRL"; level 2; hgnc_id "HGNC:27365"; tag "ncRNA_host"; havana_gene "OTTHUMG00000160680.8";
chr4	ENSEMBL	gene	64397694	64397787	.	-	.	gene_id "ENSG00000252104.1"; gene_type "snRNA"; gene_name "RNU6-191P"; level 3; hgnc_id "HGNC:47154";
chr4	HAVANA	gene	64430909	64433215	.	+	.	gene_id "ENSG00000250768.1"; gene_type "processed_pseudogene"; gene_name "DPP3P1"; level 1; hgnc_id "HGNC:51349"; tag "pseudo_consens"; havana_gene "OTTHUMG00000160714.3";
chr4	HAVANA	gene	64533797	64536909	.	+	.	gene_id "ENSG00000295567.1"; gene_type "lncRNA"; gene_name "ENSG00000295567"; level 2;
chr4	HAVANA	gene	64606418	64606613	.	+	.	gene_id "ENSG00000251430.1"; gene_type "unprocessed_pseudogene"; gene_name "MTCO3P27"; level 2; hgnc_id "HGNC:52130"; havana_gene "OTTHUMG00000162345.2";
chr4	HAVANA	gene	64607703	64608831	.	-	.	gene_id "ENSG00000251385.2"; gene_type "processed_pseudogene"; gene_name "MTCYBP16"; level 2; hgnc_id "HGNC:51969"; havana_gene "OTTHUMG00000162338.3";
chr4	HAVANA	gene	64608905	64609424	.	+	.	gene_id "ENSG00000249893.1"; gene_type "unprocessed_pseudogene"; gene_name "MTND6P16"; level 2; hgnc_id "HGNC:39479"; havana_gene "OTTHUMG00000162340.1";
chr4	HAVANA	gene	64609454	64610532	.	-	.	gene_id "ENSG00000250169.1"; gene_type "processed_pseudogene"; gene_name "MTND5P13"; level 1; hgnc_id "HGNC:42304"; tag "pseudo_consens"; havana_gene "OTTHUMG00000162346.2";
chr4	HAVANA	gene	64610616	64610909	.	-	.	gene_id "ENSG00000248259.1"; gene_type "unprocessed_pseudogene"; gene_name "MTND4LP31"; level 1; hgnc_id "HGNC:52171"; tag "pseudo_consens"; havana_gene "OTTHUMG00000162343.2";
chr4	HAVANA	gene	64610980	64611308	.	-	.	gene_id "ENSG00000249045.1"; gene_type "unprocessed_pseudogene"; gene_name "MTND3P24"; level 1; hgnc_id "HGNC:52170"; tag "pseudo_consens"; havana_gene "OTTHUMG00000162342.2";
chr4	HAVANA	gene	64611374	64611888	.	-	.	gene_id "ENSG00000248328.1"; gene_type "unprocessed_pseudogene"; gene_name "MTCO3P28"; level 2; hgnc_id "HGNC:52131"; havana_gene "OTTHUMG00000162344.1";
chr4	HAVANA	gene	64729803	64738240	.	+	.	gene_id "ENSG00000309912.1"; gene_type "lncRNA"; gene_name "ENSG00000309912"; level 2;
chr4	HAVANA	gene	64767130	64767897	.	-	.	gene_id "ENSG00000244669.1"; gene_type "processed_pseudogene"; gene_name "ENSG00000244669"; level 1; tag "pseudo_consens"; havana_gene "OTTHUMG00000157490.1";
chr4	HAVANA	gene	64836361	64883916	.	-	.	gene_id "ENSG00000286664.1"; gene_type "lncRNA"; gene_name "ENSG00000286664"; level 2; havana_gene "OTTHUMG00000195545.1";
chr4	HAVANA	gene	64883162	64893692	.	+	.	gene_id "ENSG00000300792.1"; gene_type "lncRNA"; gene_name "ENSG00000300792"; level 2;
chr4	HAVANA	gene	64885649	65024485	.	-	.	gene_id "ENSG00000250125.6"; gene_type "lncRNA"; gene_name "LINC02232"; level 2; hgnc_id "HGNC:53103"; havana_gene "OTTHUMG00000160703.8";
chr4	HAVANA	gene	65034634	65036017	.	-	.	gene_id "ENSG00000248447.2"; gene_type "processed_pseudogene"; gene_name "ENSG00000248447"; level 2; havana_gene "OTTHUMG00000160704.2";
chr4	HAVANA	gene	65142703	65145763	.	-	.	gene_id "ENSG00000248998.2"; gene_type "processed_pseudogene"; gene_name "EFL1P2"; level 1; hgnc_id "HGNC:44202"; tag "pseudo_consens"; havana_gene "OTTHUMG00000160702.2";
chr4	HAVANA	gene	65206455	65241817	.	-	.	gene_id "ENSG00000285711.2"; gene_type "lncRNA"; gene_name "LINC02835"; level 2; hgnc_id "HGNC:54369"; havana_gene "OTTHUMG00000193080.1";
chr4	HAVANA	gene	65216616	65217433	.	+	.	gene_id "ENSG00000249351.2"; gene_type "processed_pseudogene"; gene_name "ENSG00000249351"; level 1; tag "pseudo_consens"; havana_gene "OTTHUMG00000160701.2";
chr4	HAVANA	gene	65243782	65244716	.	+	.	gene_id "ENSG00000304234.1"; gene_type "lncRNA"; gene_name "ENSG00000304234"; level 2;
chr4	HAVANA	gene	65319563	65670495	.	-	.	gene_id "ENSG00000145242.14"; gene_type "protein_coding"; gene_name "EPHA5"; level 2; hgnc_id "HGNC:3389"; havana_gene "OTTHUMG00000129273.4";
chr4	HAVANA	gene	65468828	65487625	.	-	.	gene_id "ENSG00000300265.1"; gene_type "lncRNA"; gene_name "ENSG00000300265"; level 2; tag "overlapping_locus";
chr4	HAVANA	gene	65573459	65574328	.	+	.	gene_id "ENSG00000243199.1"; gene_type "processed_pseudogene"; gene_name "RPL6P10"; level 1; hgnc_id "HGNC:36575"; tag "pseudo_consens"; havana_gene "OTTHUMG00000157492.1";
chr4	HAVANA	gene	65668250	65708352	.	+	.	gene_id "ENSG00000250846.7"; gene_type "lncRNA"; gene_name "EPHA5-AS1"; level 2; hgnc_id "HGNC:50602"; havana_gene "OTTHUMG00000160709.2";
chr4	ENSEMBL	gene	65807240	65807435	.	-	.	gene_id "ENSG00000222765.1"; gene_type "snRNA"; gene_name "RNU2-40P"; level 3; hgnc_id "HGNC:48533";
chr4	HAVANA	gene	65858761	65860204	.	+	.	gene_id "ENSG00000251527.1"; gene_type "lncRNA"; gene_name "ENSG00000251527"; level 2; havana_gene "OTTHUMG00000160708.1";
chr4	HAVANA	gene	65868438	65886225	.	+	.	gene_id "ENSG00000248479.1"; gene_type "lncRNA"; gene_name "ENSG00000248479"; level 2; havana_gene "OTTHUMG00000160709.2";
chr4	HAVANA	gene	65998846	66376366	.	+	.	gene_id "ENSG00000249413.3"; gene_type "lncRNA"; gene_name "ENSG00000249413"; level 2; tag "ncRNA_host"; tag "overlapping_locus"; havana_gene "OTTHUMG00000160711.1";
chr4	HAVANA	gene	66094142	66094526	.	+	.	gene_id "ENSG00000236562.4"; gene_type "processed_pseudogene"; gene_name "IFITM3P1"; level 1; hgnc_id "HGNC:54538"; tag "pseudo_consens"; tag "overlapping_locus"; havana_gene "OTTHUMG00000160707.1";
chr4	HAVANA	gene	66169778	66329377	.	-	.	gene_id "ENSG00000287383.1"; gene_type "lncRNA"; gene_name "ENSG00000287383"; level 2; havana_gene "OTTHUMG00000195250.1";
chr4	ENSEMBL	gene	66276824	66276928	.	+	.	gene_id "ENSG00000221563.1"; gene_type "miRNA"; gene_name "MIR1269A"; level 3; hgnc_id "HGNC:35337";
chr4	HAVANA	gene	66431092	66431521	.	+	.	gene_id "ENSG00000244099.1"; gene_type "processed_pseudogene"; gene_name "RPS23P3"; level 1; hgnc_id "HGNC:35499"; tag "pseudo_consens"; havana_gene "OTTHUMG00000157494.1";
chr4	HAVANA	gene	66735057	66735812	.	-	.	gene_id "ENSG00000309403.1"; gene_type "lncRNA"; gene_name "ENSG00000309403"; level 2;
chr4	HAVANA	gene	66765854	66799422	.	+	.	gene_id "ENSG00000303423.1"; gene_type "lncRNA"; gene_name "ENSG00000303423"; level 2;
chr4	HAVANA	gene	66862864	66870850	.	-	.	gene_id "ENSG00000310409.1"; gene_type "lncRNA"; gene_name "ENSG00000310409"; level 2;
chr4	ENSEMBL	gene	66897262	66897371	.	+	.	gene_id "ENSG00000252890.1"; gene_type "snRNA"; gene_name "RNU6-699P"; level 3; hgnc_id "HGNC:47662";
chr4	HAVANA	gene	67141280	67208264	.	-	.	gene_id "ENSG00000298266.1"; gene_type "lncRNA"; gene_name "ENSG00000298266"; level 2;
chr4	HAVANA	gene	67372641	67374577	.	-	.	gene_id "ENSG00000301196.1"; gene_type "lncRNA"; gene_name "ENSG00000301196"; level 2;
chr4	HAVANA	gene	67417305	67468251	.	-	.	gene_id "ENSG00000250075.8"; gene_type "lncRNA"; gene_name "ENSG00000250075"; level 2; tag "ncRNA_host"; havana_gene "OTTHUMG00000160726.5";
chr4	ENSEMBL	gene	67429591	67429754	.	-	.	gene_id "ENSG00000206629.1"; gene_type "snRNA"; gene_name "RNU1-63P"; level 3; hgnc_id "HGNC:48405";
chr4	ENSEMBL	gene	67439992	67440118	.	+	.	gene_id "ENSG00000274759.1"; gene_type "rRNA"; gene_name "RNA5SP527"; level 3; hgnc_id "HGNC:53796";
chr4	HAVANA	gene	67446267	67446574	.	+	.	gene_id "ENSG00000250030.2"; gene_type "processed_pseudogene"; gene_name "ENSG00000250030"; level 1; tag "pseudo_consens"; havana_gene "OTTHUMG00000160747.3";
chr4	HAVANA	gene	67468762	67545503	.	-	.	gene_id "ENSG00000145241.11"; gene_type "protein_coding"; gene_name "CENPC"; level 2; hgnc_id "HGNC:1854"; havana_gene "OTTHUMG00000160735.5";
chr4	HAVANA	gene	67558727	67607337	.	+	.	gene_id "ENSG00000035720.8"; gene_type "protein_coding"; gene_name "STAP1"; level 2; hgnc_id "HGNC:24133"; havana_gene "OTTHUMG00000129304.2";
chr4	HAVANA	gene	67607856	67610313	.	-	.	gene_id "ENSG00000279464.1"; gene_type "TEC"; gene_name "ENSG00000279464"; level 2; havana_gene "OTTHUMG00000176312.1";
chr4	HAVANA	gene	67612652	67701155	.	-	.	gene_id "ENSG00000033178.13"; gene_type "protein_coding"; gene_name "UBA6"; level 2; hgnc_id "HGNC:25581"; havana_gene "OTTHUMG00000129299.7";
chr4	HAVANA	gene	67638177	67638359	.	+	.	gene_id "ENSG00000270257.1"; gene_type "processed_pseudogene"; gene_name "ENSG00000270257"; level 1; tag "pseudo_consens"; havana_gene "OTTHUMG00000184313.1";
chr4	HAVANA	gene	67700955	68080952	.	+	.	gene_id "ENSG00000248049.9"; gene_type "lncRNA"; gene_name "UBA6-DT"; level 2; hgnc_id "HGNC:49083"; tag "ncRNA_host"; tag "overlapping_locus"; havana_gene "OTTHUMG00000160769.8";
chr4	HAVANA	gene	67716375	67717388	.	-	.	gene_id "ENSG00000250656.2"; gene_type "processed_pseudogene"; gene_name "ST3GAL1P1"; level 1; hgnc_id "HGNC:45174"; tag "pseudo_consens"; havana_gene "OTTHUMG00000160778.2";
chr4	HAVANA	gene	67718996	67724262	.	-	.	gene_id "ENSG00000270228.1"; gene_type "processed_pseudogene"; gene_name "ENSG00000270228"; level 1; tag "pseudo_consens"; havana_gene "OTTHUMG00000184936.1";
chr4	HAVANA	gene	67725183	67726395	.	-	.	gene_id "ENSG00000270292.1"; gene_type "processed_pseudogene"; gene_name "ENSG00000270292"; level 1; tag "pseudo_consens"; havana_gene "OTTHUMG00000184938.1";
chr4	HAVANA	gene	67737118	67754388	.	-	.	gene_id "ENSG00000109163.7"; gene_type "protein_coding"; gene_name "GNRHR"; level 2; hgnc_id "HGNC:4421"; havana_gene "OTTHUMG00000129302.2";
chr4	ENSEMBL	gene	67747236	67747386	.	+	.	gene_id "ENSG00000202374.1"; gene_type "snoRNA"; gene_name "SNORA62"; level 3;
chr4	HAVANA	gene	67766480	67773854	.	-	.	gene_id "ENSG00000232398.1"; gene_type "unprocessed_pseudogene"; gene_name "TMPRSS11CP"; level 2; hgnc_id "HGNC:31934"; havana_gene "OTTHUMG00000154681.1";
chr4	HAVANA	gene	67820876	67884002	.	-	.	gene_id "ENSG00000153802.12"; gene_type "protein_coding"; gene_name "TMPRSS11D"; level 2; hgnc_id "HGNC:24059"; havana_gene "OTTHUMG00000129300.6";
chr4	HAVANA	gene	67909395	67964140	.	-	.	gene_id "ENSG00000187054.17"; gene_type "protein_coding"; gene_name "TMPRSS11A"; level 2; hgnc_id "HGNC:27954"; havana_gene "OTTHUMG00000129303.4";
chr4	HAVANA	gene	67991684	68015768	.	-	.	gene_id "ENSG00000229009.8"; gene_type "transcribed_unprocessed_pseudogene"; gene_name "TMPRSS11GP"; level 2; hgnc_id "HGNC:42983"; havana_gene "OTTHUMG00000154737.3";
chr4	HAVANA	gene	67991736	68042630	.	-	.	gene_id "ENSG00000290400.2"; gene_type "lncRNA"; gene_name "ENSG00000290400"; level 2; tag "overlaps_pseudogene";
chr4	ENSEMBL	gene	68003895	68004001	.	+	.	gene_id "ENSG00000207428.1"; gene_type "snRNA"; gene_name "RNU6-95P"; level 3; hgnc_id "HGNC:47058";
chr4	HAVANA	gene	68038544	68039647	.	+	.	gene_id "ENSG00000227725.3"; gene_type "processed_pseudogene"; gene_name "POLR2MP1"; level 2; hgnc_id "HGNC:15712"; tag "overlapping_locus"; havana_gene "OTTHUMG00000160803.1";
chr4	HAVANA	gene	68049706	68050478	.	-	.	gene_id "ENSG00000283131.1"; gene_type "unprocessed_pseudogene"; gene_name "MTND2P41"; level 2; hgnc_id "HGNC:52317"; havana_gene "OTTHUMG00000191786.1";
chr4	HAVANA	gene	68053198	68129869	.	-	.	gene_id "ENSG00000198092.6"; gene_type "protein_coding"; gene_name "TMPRSS11F"; level 2; hgnc_id "HGNC:29994"; tag "overlapping_locus"; havana_gene "OTTHUMG00000129307.2";
chr4	HAVANA	gene	68061822	68063269	.	-	.	gene_id "ENSG00000293343.1"; gene_type "lncRNA"; gene_name "ENSG00000293343"; level 2; tag "overlaps_pseudogene";
chr4	HAVANA	gene	68062548	68063268	.	-	.	gene_id "ENSG00000215127.7"; gene_type "transcribed_processed_pseudogene"; gene_name "SYT14P1"; level 1; hgnc_id "HGNC:33429"; tag "pseudo_consens"; tag "overlapping_locus"; havana_gene "OTTHUMG00000157371.2";
chr4	HAVANA	gene	68182292	68212470	.	+	.	gene_id "ENSG00000293344.1"; gene_type "lncRNA"; gene_name "FTLP10"; level 2; hgnc_id "HGNC:37959"; tag "overlaps_pseudogene";
chr4	HAVANA	gene	68182313	68182783	.	+	.	gene_id "ENSG00000250426.3"; gene_type "transcribed_processed_pseudogene"; gene_name "FTLP10"; level 1; hgnc_id "HGNC:37959"; tag "pseudo_consens"; havana_gene "OTTHUMG00000160804.4";
chr4	HAVANA	gene	68183364	68218098	.	-	.	gene_id "ENSG00000291282.2"; gene_type "lncRNA"; gene_name "ENSG00000291282"; level 2; tag "overlaps_pseudogene";
chr4	HAVANA	gene	68184081	68217913	.	-	.	gene_id "ENSG00000250026.6"; gene_type "transcribed_unprocessed_pseudogene"; gene_name "TMPRSS11BNL"; level 2; hgnc_id "HGNC:37262"; havana_gene "OTTHUMG00000160802.5";
chr4	HAVANA	gene	68226653	68245694	.	-	.	gene_id "ENSG00000185873.8"; gene_type "protein_coding"; gene_name "TMPRSS11B"; level 2; hgnc_id "HGNC:25398"; havana_gene "OTTHUMG00000129301.3";
chr4	HAVANA	gene	68282461	68285959	.	-	.	gene_id "ENSG00000250642.3"; gene_type "unprocessed_pseudogene"; gene_name "ENSG00000250642"; level 1; tag "pseudo_consens"; havana_gene "OTTHUMG00000160820.3";
chr4	HAVANA	gene	68293127	68294364	.	+	.	gene_id "ENSG00000248639.2"; gene_type "processed_pseudogene"; gene_name "ENSG00000248639"; level 2; havana_gene "OTTHUMG00000161658.2";
chr4	HAVANA	gene	68300325	68302459	.	+	.	gene_id "ENSG00000249531.2"; gene_type "processed_pseudogene"; gene_name "ENSG00000249531"; level 2; havana_gene "OTTHUMG00000160816.2";
chr4	HAVANA	gene	68304343	68304939	.	-	.	gene_id "ENSG00000248122.1"; gene_type "processed_pseudogene"; gene_name "APOOP4"; level 1; hgnc_id "HGNC:48742"; tag "pseudo_consens"; havana_gene "OTTHUMG00000160819.1";
chr4	HAVANA	gene	68310387	68350090	.	-	.	gene_id "ENSG00000083896.13"; gene_type "protein_coding"; gene_name "YTHDC1"; level 2; hgnc_id "HGNC:30626"; havana_gene "OTTHUMG00000129306.5";
chr4	HAVANA	gene	68376323	68376505	.	+	.	gene_id "ENSG00000162840.4"; gene_type "processed_pseudogene"; gene_name "MT2P1"; level 2; hgnc_id "HGNC:7407"; havana_gene "OTTHUMG00000160744.1";
chr4	HAVANA	gene	68376551	68376665	.	+	.	gene_id "ENSG00000289942.1"; gene_type "lncRNA"; gene_name "ENSG00000289942"; level 2;
chr4	HAVANA	gene	68447463	68497604	.	+	.	gene_id "ENSG00000087128.10"; gene_type "protein_coding"; gene_name "TMPRSS11E"; level 2; hgnc_id "HGNC:24465"; havana_gene "OTTHUMG00000160438.2";
chr4	HAVANA	gene	68509441	68517647	.	-	.	gene_id "ENSG00000250566.1"; gene_type "unprocessed_pseudogene"; gene_name "UGT2B29P"; level 2; hgnc_id "HGNC:12552"; havana_gene "OTTHUMG00000160743.1";
chr4	HAVANA	gene	68537173	68576413	.	-	.	gene_id "ENSG00000197888.3"; gene_type "protein_coding"; gene_name "UGT2B17"; level 2; hgnc_id "HGNC:12547"; havana_gene "OTTHUMG00000129305.1";
chr4	HAVANA	gene	68614419	68615013	.	+	.	gene_id "ENSG00000249472.1"; gene_type "processed_pseudogene"; gene_name "ENSG00000249472"; level 1; tag "pseudo_consens"; havana_gene "OTTHUMG00000161518.1";
chr4	HAVANA	gene	68615393	68616137	.	-	.	gene_id "ENSG00000251101.1"; gene_type "processed_pseudogene"; gene_name "ENSG00000251101"; level 1; tag "pseudo_consens"; havana_gene "OTTHUMG00000161516.1";
chr4	HAVANA	gene	68626847	68628899	.	-	.	gene_id "ENSG00000251074.1"; gene_type "unprocessed_pseudogene"; gene_name "ENSG00000251074"; level 2; havana_gene "OTTHUMG00000161501.1";
chr4	HAVANA	gene	68646597	68670652	.	-	.	gene_id "ENSG00000196620.10"; gene_type "protein_coding"; gene_name "UGT2B15"; level 2; hgnc_id "HGNC:12546"; havana_gene "OTTHUMG00000161507.2";
chr4	HAVANA	gene	68704134	68750946	.	-	.	gene_id "ENSG00000302711.1"; gene_type "lncRNA"; gene_name "ENSG00000302711"; level 2; tag "overlaps_pseudogene"; tag "overlapping_locus";
chr4	HAVANA	gene	68704600	68712498	.	-	.	gene_id "ENSG00000248635.1"; gene_type "transcribed_unprocessed_pseudogene"; gene_name "ENSG00000248635"; level 2; tag "overlapping_locus"; havana_gene "OTTHUMG00000161503.1";
chr4	HAVANA	gene	68734226	68788847	.	+	.	gene_id "ENSG00000302692.1"; gene_type "lncRNA"; gene_name "ENSG00000302692"; level 2; tag "overlapping_locus"; tag "overlaps_pseudogene";
chr4	HAVANA	gene	68784618	68787474	.	+	.	gene_id "ENSG00000250376.1"; gene_type "transcribed_unprocessed_pseudogene"; gene_name "ENSG00000250376"; level 2; tag "overlapping_locus"; havana_gene "OTTHUMG00000161502.1";
chr4	HAVANA	gene	68813995	68814727	.	+	.	gene_id "ENSG00000251236.1"; gene_type "unprocessed_pseudogene"; gene_name "ENSG00000251236"; level 2; havana_gene "OTTHUMG00000161504.1";
chr4	HAVANA	gene	68815994	68832023	.	+	.	gene_id "ENSG00000109181.12"; gene_type "protein_coding"; gene_name "UGT2B10"; level 2; hgnc_id "HGNC:12544"; havana_gene "OTTHUMG00000161505.2";
chr4	HAVANA	gene	68834213	68834368	.	-	.	gene_id "ENSG00000251424.1"; gene_type "unprocessed_pseudogene"; gene_name "ENSG00000251424"; level 2; havana_gene "OTTHUMG00000161510.1";
chr4	HAVANA	gene	68861332	68861610	.	-	.	gene_id "ENSG00000249235.1"; gene_type "unprocessed_pseudogene"; gene_name "ENSG00000249235"; level 2; havana_gene "OTTHUMG00000161500.1";
chr4	HAVANA	gene	68877626	68880131	.	-	.	gene_id "ENSG00000251529.1"; gene_type "unprocessed_pseudogene"; gene_name "ENSG00000251529"; level 2; havana_gene "OTTHUMG00000161511.1";
chr4	HAVANA	gene	68883885	68884440	.	-	.	gene_id "ENSG00000248547.2"; gene_type "processed_pseudogene"; gene_name "SPOPLP3"; level 1; hgnc_id "HGNC:56793"; tag "pseudo_consens"; havana_gene "OTTHUMG00000161519.2";
chr4	HAVANA	gene	68900390	68907142	.	-	.	gene_id "ENSG00000272626.2"; gene_type "lncRNA"; gene_name "ENSG00000272626"; level 2; tag "overlaps_pseudogene"; tag "overlapping_locus"; havana_gene "OTTHUMG00000186291.1";
chr4	HAVANA	gene	68900651	68900910	.	-	.	gene_id "ENSG00000248613.1"; gene_type "transcribed_unprocessed_pseudogene"; gene_name "ENSG00000248613"; level 2; tag "overlapping_locus"; havana_gene "OTTHUMG00000161512.1";
chr4	HAVANA	gene	68907918	68908034	.	-	.	gene_id "ENSG00000249985.1"; gene_type "unprocessed_pseudogene"; gene_name "ENSG00000249985"; level 2; havana_gene "OTTHUMG00000161506.1";
chr4	HAVANA	gene	68914928	68924741	.	-	.	gene_id "ENSG00000198277.6"; gene_type "unprocessed_pseudogene"; gene_name "ENSG00000198277"; level 2; havana_gene "OTTHUMG00000161508.1";
chr4	HAVANA	gene	68928463	68951804	.	-	.	gene_id "ENSG00000135220.11"; gene_type "protein_coding"; gene_name "UGT2A3"; level 2; hgnc_id "HGNC:28528"; havana_gene "OTTHUMG00000129408.3";
chr4	HAVANA	gene	68972999	68975993	.	-	.	gene_id "ENSG00000251498.1"; gene_type "unprocessed_pseudogene"; gene_name "ENSG00000251498"; level 2; havana_gene "OTTHUMG00000161515.1";
chr4	HAVANA	gene	68985009	68988533	.	-	.	gene_id "ENSG00000249735.1"; gene_type "unprocessed_pseudogene"; gene_name "ENSG00000249735"; level 2; havana_gene "OTTHUMG00000161499.1";
